AVERAGEPRICE,TOTAL VOLUME,4046,4225,4770,TOTAL BAGS,TYPE,REGION
1.42,13083.41,0.642416617686062,22.85543294905533,0.5418312198425335,75.96031921341608,0,44.0
1.45,331472.0,32.304086016315104,52.64818747888208,0.20997248636385576,14.838055703045807,1,40.0
1.29,10119.58,3.6247551775864215,41.08984760237085,0.0,55.28539722004273,0,13.0
1.35,2211.53,13.323355324142108,0.0,0.0,86.67664467585789,0,27.0
1.32,304000.24,32.86987207641678,9.752949537145103,7.749362303135025,49.62781608330309,1,13.0
1.38,345869.64,44.46837831733366,20.890379392652097,0.63981620358468,34.00142608642956,1,44.0
1.51,14401.06,0.01701263656980806,2.2280998759813513,0.0,97.75488748744884,0,30.0
2.01,7998.27,14.45362559653525,81.32633682033739,0.0,4.2200375831273504,0,40.0
0.85,4899439.92,36.71839004814248,32.58186723514307,2.7370806090015285,27.962662107712916,1,52.0
1.53,10892.04,2.411210388503898,15.628477310035585,0.0,81.9603123014605,0,39.0
1.69,1858.03,2.410617697238473,70.60381156386065,0.0,26.985570738900876,0,23.0
1.26,42107.7,1.3312529537353024,37.89043334117038,0.015840333240713694,60.76247337185361,0,43.0
1.5,57245.86,44.25181139736568,7.846576154153332,0.004961057445900891,47.896651391035086,0,45.0
1.04,5303858.0,42.830011663208175,20.931706693504992,1.7974463117225237,34.44083533156431,1,52.0
1.08,464305.03,41.201955102661714,43.06520866250361,4.662017122666105,11.070819112168568,1,41.0
1.45,25122.55,23.838304630700307,16.20241575795451,0.0957705328479792,59.86350907849721,0,12.0
1.08,179103.3,6.751327306643709,59.3561871835974,5.659689129122691,28.232796380636206,1,19.0
1.72,1057930.65,3.206865213707534,62.24105048851738,0.3636741217394543,34.188410176035646,1,28.0
2.02,6405.75,21.305389688951333,76.2410334465129,0.0,2.4535768645357683,0,40.0
1.6,30663.55,3.4761793725775396,94.63232404597642,0.0,1.8914965814460492,0,8.0
1.86,147248.57,20.557700492439416,58.26427380585088,0.07761026134243612,21.100415440367264,0,28.0
1.84,2375.83,66.16887571922233,1.8423035318183543,0.0,31.988820748959313,0,31.0
1.89,5606.22,35.312741918797336,55.60555953922607,0.0,9.08169854197659,0,21.0
1.2,9281.83,3.862600370832045,26.586782994301768,0.0,69.55061663486617,0,26.0
0.94,40527.1,12.70766968275549,3.812263892555846,0.0634637070009944,83.41660271768768,0,12.0
1.76,653751.09,18.111634811958783,70.52388088561352,0.45100804344356804,10.913476258984135,1,42.0
1.23,3307828.65,2.6717435922806945,72.04177761747121,0.1319590723056347,25.154519717942463,1,29.0
1.21,463651.71,24.765110863065726,48.91495169941248,1.2537535987950956,25.0661838387267,1,30.0
1.53,8022.27,11.110944907114819,0.922307526423319,0.0,87.96674756646186,0,34.0
1.6,3428.28,43.39610533562019,0.47049832569101707,0.0,56.13339633868879,0,50.0
1.47,2287507.52,26.752802543792292,37.22511478344779,4.114636528058277,31.907446144701634,1,25.0
1.67,9356.12,51.60910719400776,38.91698695613138,0.0,9.47390584986084,0,21.0
1.05,175928.62,41.02301262864451,15.654212486859729,0.04787168796071953,43.27490319653505,1,20.0
1.71,42825.14,1.7269529066338138,75.81649470381183,0.0524691804860416,22.404083209068318,0,43.0
1.57,297964.43,64.23027741935505,9.729144515672559,0.018354539835509897,26.02222352513688,1,31.0
1.88,28234.61,33.3330263814517,26.68030477488444,2.9048037143066607,37.0818651293572,0,46.0
0.9,555470.58,58.66810443858251,19.139038830823406,0.20463730050293574,21.98821943009115,1,1.0
1.7,48278.48,6.8583973646229115,45.08375160112746,11.371464056034904,36.68638697821473,0,35.0
1.53,67245.25,8.750922927641728,19.7488447139389,1.4292459318687938,70.07098642655058,0,29.0
1.11,25616.88,35.323973879723056,2.820054589005374,0.0,61.85597153127157,0,11.0
1.83,2053.94,65.4181719037557,0.8564028160511017,1.0847444423887747,32.64068083780442,0,20.0
0.52,32113.68,2.1861711270710797,9.366319898560365,0.0,88.44750897436855,0,10.0
1.39,26155.98,29.806759295579827,0.08541067855228517,0.0,70.10783002586788,0,18.0
1.2,182141.55,21.67607006748323,24.59455297267428,20.841559764919097,32.8878171949234,1,7.0
1.72,54619.72,5.984999556936579,61.500040644660935,5.518446451208464,26.996513347194018,0,25.0
1.65,15800.5,1.763868232017974,57.149710452200885,8.736812126198538,32.34960918958261,0,37.0
1.36,3580363.85,58.906610287666716,14.906202898903697,0.11149537218123795,26.07569144124835,1,46.0
1.34,148098.37,1.294794804291229,45.65062397378175,0.025280494309289157,53.02930072761774,1,5.0
2.09,3299.38,0.0,6.030526947487103,0.0,93.96947305251288,0,49.0
1.17,3381732.73,43.926953979003535,24.995979501904632,0.6319151070226653,30.44515141206916,1,46.0
2.4,55607.08,7.256018478222558,29.65115233527817,5.2687715305317235,57.82405765596755,0,28.0
1.91,3098.29,0.48994768081748313,30.62043901636064,0.0,68.88961330282189,0,4.0
1.57,227168.31,57.163479360303384,11.768793807551766,0.12797999861864534,30.93974683352621,1,27.0
1.03,265237.17,66.2958853014455,3.944786471669865,0.08859994999946652,29.67072827688518,1,27.0
1.93,20475.96,23.75556506263931,41.63081975155255,8.335482194729819,26.27813299107832,0,28.0
1.23,93887.78,19.942041445649263,40.29624515565284,1.4373009991289603,38.324412399568935,1,34.0
0.9,226000.27,1.961453408883096,29.339872027586516,0.0,68.69867456353039,0,15.0
1.06,708243.4,57.043659001975875,10.741715348141614,2.18040436381052,30.034221286071993,1,53.0
2.05,26730.61,0.3507215136504554,90.80743013346871,0.0,8.841848352880836,0,8.0
1.41,2139.33,8.473213576213114,11.24651175835425,0.6932076865186764,79.58706697891397,0,34.0
1.23,220314.55,36.242867300412065,6.656228560483182,0.22278147312558338,56.87812266597917,1,48.0
1.98,3862.72,0.8175586115483391,50.68112625300307,17.419849225416286,31.081465910032307,0,37.0
0.62,3863314.25,35.094053506002005,27.12500931033503,2.5530988062904796,35.22783837737249,1,22.0
1.28,65765.73,1.6554822701732346,57.302184587626414,0.06234249965749639,40.979990642542866,1,49.0
1.41,103035.45,1.1620563602138876,62.53633094240866,0.04085001812482986,36.26076267925263,1,5.0
1.98,2576.49,1.5257190984634137,12.88147829023206,0.0,85.59280261130453,0,0.0
0.99,399827.4,34.56243118905808,13.679625258298955,1.8987468092481905,49.859196743394776,1,21.0
1.33,6991.11,2.2261128776403174,48.991218847936885,6.475938727898717,42.30672954652409,0,38.0
2.18,8342.54,1.4091631565446494,33.01932025498229,0.0,65.57151658847305,0,17.0
0.97,1790822.72,48.57448201237921,29.357258768751826,1.1490835899155891,20.919175628953376,1,35.0
2.2,11635.47,7.236493240066796,52.66972455775315,3.8626716411111888,36.23111056106887,0,2.0
1.26,5862368.39,40.03008398453787,35.46990126971533,3.246350576068114,21.2536641696787,1,6.0
1.59,25886.3,12.770770639295689,14.317302974932685,0.0,72.91192638577164,0,53.0
0.93,36958035.51,31.689995554095407,35.124227359128916,4.4397094633345136,28.746067623441174,1,51.0
1.79,14825.89,0.6405686269087387,51.12657654953598,0.1577645591596862,48.0750902643956,0,17.0
1.05,161431.59,2.590168380302765,63.151933274026476,4.369070514637191,29.88882783103357,1,19.0
0.8,1116600.76,62.28666636408165,27.38567005811459,1.1266569440629792,9.201006633740782,1,11.0
2.33,1389.65,0.20652682330083114,65.0437160436081,0.0,34.749757133091066,0,14.0
2.1,180688.88,19.572410875533677,28.42194826820555,0.38815338276489403,51.61748747349587,0,52.0
1.93,26088.82,4.755868605785927,95.00602173651396,0.0,0.2381096577001183,0,42.0
1.08,45385.29,21.476694321001364,0.03518761255023379,0.0,78.4881180664484,0,18.0
1.08,255499.7,32.52342762046296,19.78310737742549,23.400880705535073,24.292584296576475,1,13.0
1.07,169614.01,1.1978196848243845,92.72339590343981,0.06478238442685247,6.014002027308947,1,0.0
1.23,84755.36,1.5967013767624845,68.31744918551463,1.6185171061747599,28.467332331548118,1,34.0
1.81,2017.29,63.3909849352349,0.674171784919372,0.0,35.93484327984574,0,24.0
1.77,71010.03,11.232835699407534,32.608520232986805,0.0,56.15864406760566,0,22.0
0.71,776404.39,58.20478552420344,18.2378360843632,1.9947040742518212,21.56267431718154,1,53.0
2.17,8059.1,10.06390291719919,51.71843009765358,0.0,38.217666985147225,0,31.0
1.62,723557.56,21.668045317638583,65.3204881170753,0.6253697356157815,12.386096829670329,1,42.0
1.33,138580.98,12.64291102574105,43.57233582848094,0.0,43.78475314577801,0,6.0
1.43,8082.85,5.29664660361135,74.95140946572063,0.0,19.751943930668016,0,26.0
2.05,3285.94,53.553929773519904,1.5389812352021035,0.0,44.90708899127799,0,31.0
1.43,990721.83,11.88243424493836,28.618798073723685,0.8778801210022799,58.62088756033569,0,51.0
1.08,75626.3,2.4241698985670324,65.97326591410659,0.7480069764090006,30.854557210917367,1,23.0
1.77,13787.12,4.9867557546463654,73.28325277505381,0.0,21.729991470299815,0,13.0
1.92,12240.19,28.35160238525709,55.348078747143624,0.0,16.300318867599277,0,41.0
1.72,5420.87,35.64427850142136,48.206468703363115,0.0,16.149252795215528,0,1.0
2.37,140365.99,20.65555196098428,31.896130964487913,0.0011185045608270209,47.447198569966986,0,6.0
1.42,36278.04,16.234945438066664,47.60924239567518,0.06935325061662648,36.08645891564152,0,36.0
0.98,718152.22,67.37824189974656,14.080525992107914,0.02698035243837302,18.51425175570717,1,24.0
1.98,2187.6,58.463613091972945,2.7555311757176817,0.053940391296397876,38.72691534101298,0,20.0
1.65,47778.34,11.566789469872752,49.337817094524425,5.763825197777906,33.331568237824925,0,35.0
1.4,172416.11,15.753423505494935,54.24581844469174,0.041405643590961425,29.95935240622237,1,16.0
1.2,221086.46,24.115524758956294,32.64716437180278,18.059907422643615,25.177403446597317,1,37.0
1.74,318071.39,25.70293731856864,60.279234796942916,0.2914911649236984,13.726336719564749,1,40.0
1.93,2088.07,30.898868332958184,47.72541150440358,0.0,21.375720162638224,0,47.0
1.02,532467.38,33.84451269108729,56.525180941600595,2.3968585643687694,7.233447802943346,1,40.0
0.88,4688502.05,47.16273676365354,22.218904436652643,0.37782899124465563,30.240529808449164,1,46.0
0.99,38049802.62,31.03755311937542,36.41788851939122,1.4167442480152348,31.12781411321813,1,51.0
1.56,18317.19,0.059397756970365,0.8909117610288478,0.0,99.04969048200078,0,30.0
1.52,1696.6,1.2082989508428623,85.02416597901686,0.0,13.767535070140283,0,23.0
0.9,1046506.77,55.72453200661091,23.713193943312948,0.5444064160234721,20.01786763405267,1,18.0
0.89,158638.04,50.61760092346073,32.6910682961035,4.79660490006054,11.894725880375224,1,10.0
1.79,1435.48,0.0,84.92072338172598,0.0,15.079276618274026,0,23.0
1.17,1979362.94,43.43701312302028,27.021919992096045,0.3114785002491761,29.229588384634503,1,35.0
1.32,18916.59,14.02504362572747,28.888028973509496,0.07596506558528783,57.01096233517775,0,53.0
1.54,366454.43,64.2650465434406,9.830139043482161,0.13306429396964858,25.77175011910758,1,50.0
1.26,296249.39,30.147474734040802,38.3512688414312,3.1299068666436747,28.37134955788432,1,37.0
1.17,427216.77,0.49066660000261697,73.57126453626809,0.008761360187241713,25.929307503542056,1,30.0
0.81,7545938.97,51.39542932189922,20.376420033516386,0.1399956989050496,28.088154945679346,1,46.0
1.1,4205775.44,2.0539646310740736,79.24824726257852,0.1068005190500613,18.590987587297334,1,29.0
2.14,2878.54,3.936717919500858,76.39358841634996,0.0,19.669693664149186,0,17.0
1.18,484287.12,3.269221779014069,62.06614373721111,3.5256543680121,31.13898011576273,1,32.0
1.02,687972.03,32.86098273501031,51.637299847785954,1.6213478911344694,13.88036952606925,1,43.0
1.58,2375.9,0.8531503851172187,17.967927943095248,0.0,81.17892167178753,0,3.0
1.94,9976.29,36.407121284565704,33.23880921665268,0.0,30.354069498781612,0,33.0
1.74,29526.94,22.308508771989246,39.8616314457238,0.0,37.82985978228696,0,36.0
1.6,1640.89,60.00219393134214,30.887506170431895,0.0,9.110299898225962,0,14.0
1.4,28191.45,7.976567363509149,32.55494130312559,0.13450886705011625,59.333982466315135,0,53.0
1.41,3918.94,2.0980163003261088,0.5988864335764262,0.0,97.30309726609747,0,27.0
1.23,287688.42,14.443229936053736,45.11253876676719,0.2649185532041922,40.17931274397489,1,16.0
1.31,289052.93,30.731001412094315,33.27181980130767,1.980163287049192,34.01701549954882,1,37.0
1.37,195897.4,18.357910824748057,54.19850391072062,0.02909175925765222,27.41449350527368,1,16.0
1.67,4847.86,7.227725223088126,75.30601131220787,0.0,17.466263464704017,0,10.0
1.84,35881.7,3.16189032292227,22.445619912100042,0.21097105209619393,74.1815187128815,0,2.0
1.63,15847.83,47.81903894728805,22.701846246457716,4.965600968713067,24.513513837541165,0,2.0
1.87,3047.38,51.80154755888664,24.126626807290197,0.0,24.07182563382315,0,1.0
2.38,3374.92,3.791497279935524,47.982766998921456,0.0,48.22573572114302,0,47.0
1.91,4036.73,40.63883390764307,46.355094346166325,0.0,13.006071746190603,0,48.0
1.16,202842.97,1.3356440205938613,53.91242792392559,17.24797265589239,27.503955399588165,1,14.0
0.87,216653.06,51.31312707976523,27.574030110629412,10.06015793176427,11.052684877841097,1,10.0
1.41,136421.88,74.93835299733445,18.850150723622924,0.0,6.2114962790426285,0,6.0
2.59,21303.86,39.03043861534952,45.62750600125987,0.0,15.342055383390615,0,42.0
1.02,1472501.13,47.22712233164806,31.45929402444669,1.217501951933986,20.096081691971268,1,35.0
1.64,9444.39,1.7214452177430202,49.569426929637594,8.242776928949356,40.466350923670035,0,7.0
1.24,379954.31,61.338117206776786,16.598293094767104,0.02017084633149707,22.043418852124613,1,24.0
1.26,3225071.95,21.599529895759378,32.35680400866715,4.466976000333884,41.57669009523958,1,15.0
1.95,5552.08,1.3209463840578666,48.728764715205834,14.788871918272072,35.16141698246423,0,37.0
1.06,104369.68,2.473524878106362,47.542705889296585,0.5190875357670925,49.464681696829956,1,23.0
1.83,43700.57,0.19324690730578573,80.99672384135951,0.0,18.746025509507085,0,8.0
1.84,174355.0,1.6793954862206417,20.39176966533796,0.3191477158670529,77.60968713257435,0,25.0
1.15,11844.17,0.8254694081560802,32.04893209064038,0.0,67.12559850120354,0,39.0
1.57,2378.18,17.41289557560824,0.0,0.0,82.58710442439177,0,27.0
1.04,673664.68,57.90227268557406,23.636458126318864,0.2969533744889223,18.164315813618135,1,53.0
2.28,14538.3,5.609459152720745,52.35426425372981,3.176987680815501,38.85928891273395,0,2.0
1.34,138588.03,22.160355407317645,8.290701585122468,0.0,69.54894300755988,0,45.0
0.67,1013049.67,73.01971284389244,16.50319870298166,0.464635657992959,10.012452795132937,1,33.0
1.29,520629.7,29.311547151459088,24.713542081828983,2.964062557322412,43.010848209389515,1,36.0
1.85,5912.34,9.415392213573643,73.86804547776346,0.0,16.7165623086629,0,13.0
1.15,637091.48,27.236539091685863,57.2323318465976,5.19297322889956,10.338155832816975,1,42.0
1.58,1212399.97,1.5883380465606576,59.01744042438405,3.1219012649761115,36.27232026407919,1,28.0
1.62,67427.23,20.27716398849545,23.580295379181383,1.5375390624826202,54.60500156984055,0,46.0
1.74,10124.07,19.352098513740028,24.833194555154204,0.0,55.814706931105775,0,21.0
1.82,11229.95,15.078695808975104,37.806401631351875,0.0,47.11490255967301,0,21.0
1.47,7802.12,1.5986680543236966,18.439475424628178,0.0,79.96185652104812,0,39.0
0.94,2690257.2,68.46052674814884,16.56206700236691,2.6344239502453517,12.342982299238896,1,22.0
1.12,619599.06,11.176953690020124,34.297145318458035,0.07800205507090342,54.44789893645093,1,43.0
1.0,357786.69,43.01603282112032,19.4376207790178,2.1567375801486635,35.38960881971322,1,21.0
2.62,12234.45,0.8800559077032477,35.648353624396684,0.10151661905520885,63.370073848844854,0,17.0
0.92,251349.57,25.111572699328665,4.308509459554675,0.03530939002601039,70.54460845109065,1,48.0
1.33,84556.54,2.0507343370483233,51.819173301083524,1.7537377948530064,44.37635456701516,1,34.0
1.42,8244.23,2.2623095182934003,14.015863215849148,0.0,83.59470805642249,0,19.0
1.21,151268.28,34.62147516981088,24.486098473520023,0.025068044668717062,40.86735831200038,1,48.0
1.16,4113.7,0.346646571213263,22.234970950725625,0.0,77.41838247806112,0,47.0
1.37,16074.67,3.7177746106140908,18.695376017050428,0.0,77.2368577395368,0,13.0
1.19,189700.7,10.955710759106319,18.849930443061094,0.01921974984805011,70.17513904798453,0,52.0
2.1,1834.44,29.265061817230325,1.3006694140991255,0.0,69.43426876867055,0,27.0
1.73,13218.13,3.359098450385947,41.27134473635832,0.0,55.36955681325574,0,9.0
1.49,1054.07,0.21820182720312695,0.1233314675495935,0.0,99.65846670524728,0,24.0
1.77,538967.37,17.83141343046426,52.734255507898375,15.17596881607137,14.258362245565998,1,8.0
1.24,325634.21,3.72829685185718,79.2262735539979,0.8838997597948938,16.16152983435002,1,30.0
2.03,5259.2,40.93493306966839,51.62819440219045,0.06674018862184362,7.370132339519319,0,48.0
1.42,2232.59,0.5666064973864435,32.175634576881556,0.0,67.25775892573199,0,3.0
1.12,298222.53,1.3341379673762406,84.95202223654933,0.08324320768119028,13.630596588393237,1,30.0
1.24,178525.52,17.996642720883827,23.56419407152546,23.15817928999731,35.2809839175934,1,7.0
1.71,4526.04,7.14134210037914,34.15060406006133,0.0,58.708053839559525,0,47.0
2.02,34788.28,12.442322529311598,45.88071040016926,7.563035597045903,34.11393147347325,0,28.0
0.96,147799.55,2.934765362952729,57.40490414213034,13.680975348030492,25.979355146886444,1,19.0
1.29,4884.11,2.0920904729827954,70.41569497820484,0.0,27.492214548812377,0,39.0
1.63,6715.18,6.381809571746401,26.94596421838283,0.0719265902030921,66.60029961966767,0,32.0
1.36,997562.44,1.7384686215732021,68.9882900964074,0.26660085558153135,29.00664042643787,1,28.0
1.63,4994.04,4.269088753794523,0.0,0.0,95.73091124620548,0,27.0
0.74,948942.53,63.36719253166996,16.755201181677464,1.4179436135083965,18.459662673144177,1,53.0
0.93,105132.82,33.93597736653501,6.213835032675809,9.092498422471689,50.75768917831748,1,3.0
0.93,40655.85,22.171372631490915,4.637069450029947,0.0,73.19155791847915,0,18.0
1.37,831187.91,7.811184356615581,58.869306701056324,5.319942634873022,27.999566307455076,1,2.0
0.77,789398.22,39.34024452196003,19.044870661096752,0.020937468037361424,41.59394734890586,1,1.0
1.18,57355.52,66.44929729518623,19.174335791916803,5.791752912361356,8.584614000535607,1,3.0
1.62,11399.34,52.73085985679873,44.9113720618913,0.0,2.3577680813099704,0,40.0
1.84,204565.99,5.112853803313054,12.642336098977156,0.05619213633703237,82.18861796137276,0,29.0
1.65,19677.2,2.8563515134267066,95.24434370743803,0.0,1.8993047791352426,0,8.0
0.93,276421.87,45.905586269277464,12.251526986630978,1.0150499307453495,40.82783681334622,1,10.0
1.76,22577.26,0.11830487844849198,3.8357621784042886,0.0,96.04593294314722,0,4.0
1.57,376353.23,4.244674610604511,48.00761508012034,3.3682771900217254,44.37943311925342,1,32.0
